CLV	Cliffs Natural Resources Inc. Depositary Shares Representing 1/40th Preferred Convertible Series A	N	CLV	N	100	CLV	
CLW	Clearwater Paper Corporation Common Stock	N	CLW	N	100	CLW	
CLX	Clorox Company (The) Common Stock	N	CLX	N	100	CLX	
CLY	iShares 10+ Year Credit Bond Fund	P	CLY	Y	100	CLY	
CM	Canadian Imperial Bank of Commerce Common Stock	N	CM	N	100	CM	
CMA	Comerica Incorporated Common Stock	N	CMA	N	100	CMA	
CMA.W	Comerica Incorporated Warrant expiring November 14, 2018	N	CMA/WS	N	100	CMA+	
CMBS	iShares Barclays CMBS Bond Fund	P	CMBS	Y	100	CMBS	
CMC	Commercial Metals Company Common Stock	N	CMC	N	100	CMC	
CMD	ProShares UltraShort DJ-AIG Commodity	P	CMD	Y	100	CMD	
CMF	iShares S&P Cali Muni Bond	P	CMF	Y	100	CMF	
CMFO	China Marine Food Group Limited Common Stock	A	CMFO	N	100	CMFO	
CMG	Chipotle Mexican Grill, Inc. Common Stock	N	CMG	N	100	CMG	
CMI	Cummins Inc. Common Stock	N	CMI	N	100	CMI	
CMK	MFS Intermarket Income Trust I Common Stock	N	CMK	N	100	CMK	
CMLP	Crestwood Midstream Partners, LP Common Units	N	CMLP	N	100	CMLP	
CMN	Cantel Medical Corp. Common Stock	N	CMN	N	100	CMN	
CMO	Capstead Mortgage Corporation Common Stock	N	CMO	N	100	CMO	
CMO$A	Capstead Mortgage Corporation Preferred Stock	N	CMOpA	N	100	CMO-A	
CMO$B	Capstead Mortgage Corporation Preferred Stock	N	CMOpB	N	100	CMO-B	
CMP	Compass Minerals Intl Inc Common Stock	N	CMP	N	100	CMP	
CMRE	Costamare Inc. Common Stock $0.0001 par value	N	CMRE	N	100	CMRE	
CMS	CMS Energy Corporation Common Stock	N	CMS	N	100	CMS	
CMS$A	CMS Energy Corporation Preferred Stock	N	CMSpA	N	10	CMS-A	
CMS$B	CMS Energy Corporation Preferred Stock	N	CMSpB	N	10	CMS-B	
CMT	Core Molding Technologies Inc Common Stock	A	CMT	N	100	CMT	
CMU	MFS Municipal Income Trust Common Stock	N	CMU	N	100	CMU	
